seed,phenomenon,reward,source_domain,target_domain,train_rho,target_rho,reward_model,weight_decay,bottleneck_dim,source_accuracy,target_accuracy,conflict_accuracy,source_reward_true_corr,target_reward_true_corr,target_reward_spur_corr,agop_source_target_abs_cosine,agop_top_true_alignment,agop_top_spur_alignment,transfer_spurious_score,label_flip_signal,shared_direction_signal,spurious_sensitivity,true_sensitivity,abs_spurious_over_true_sensitivity,probe_abs_cos_true_spur,probe_r2_true,probe_r2_spur
0,formatting,readability,structured_lists_help,formatting_hides_wrong_answer,0.88,-0.8,compact_rm,0.5,3,0.9125,0.8125,0.635,0.9127383308181857,0.3961253041545228,-0.3407798748369235,0.9880851180165866,0.8942052994593009,0.36705680974280663,0.0,False,True,2.923355173309395,6.4432280581405905,0.4537097161439025,0.9985933628253816,0.17900577023813824,0.14019909390667196
0,formatting,readability,structured_lists_help,formatting_hides_wrong_answer,0.88,-0.8,compact_rm,1.0,3,0.91375,0.76,0.39375,0.9084919536880297,-0.35738876406563086,0.42376101297181673,0.9998274148122026,0.8581748252964504,0.485643050068923,0.13756502095013018,True,True,2.562131477567708,4.302633849596678,0.5954797845063852,0.9956585718073225,0.17507032479166296,0.22452180551003864
0,confidence,decisiveness,urgent_safety_advice,unknown_fact_hallucination,0.95,-0.92,compact_rm,0.0,3,0.88375,0.53,0.18125,0.8989363239041919,-0.833872962309555,0.8520497868405731,0.9479644768706545,0.47071264938783286,0.5207515147736405,0.6054605588759584,True,True,11.645270222644845,13.312719628052022,0.8747476509688076,0.9997271336131363,0.7582332339799468,0.7837342291765294
0,confidence,decisiveness,urgent_safety_advice,unknown_fact_hallucination,0.95,-0.92,compact_rm,0.001,3,0.88375,0.52875,0.18125,0.8990192176646719,-0.8346192485683187,0.8527889061896478,0.9479470031837552,0.47122908770201943,0.5215982587087361,0.6065728560990173,True,True,11.623324900486557,13.278152913169501,0.8753721226510611,0.9997282932932611,0.7584314529486528,0.7839892044054517
0,confidence,decisiveness,urgent_safety_advice,unknown_fact_hallucination,0.95,-0.92,compact_rm,0.01,3,0.88625,0.52,0.17625,0.8997845384779023,-0.8403522128240815,0.8584769353525781,0.9461642525556531,0.4777716494472404,0.5243105570263155,0.6141791109151982,True,True,11.421917440778543,12.973528284463173,0.8804017835654772,0.9997356370932289,0.7602976175173287,0.7863094919700861
0,confidence,decisiveness,urgent_safety_advice,unknown_fact_hallucination,0.95,-0.92,compact_rm,0.1,3,0.89,0.50375,0.1525,0.9069423733296444,-0.8747421533778094,0.8920833998339138,0.9592803342737211,0.5334839814901268,0.4840801097177709,0.67890772101436,True,True,9.670345935652792,10.614519415066908,0.9110488715980963,0.9997892972742738,0.7877350591246318,0.8155316563629958
0,confidence,decisiveness,urgent_safety_advice,unknown_fact_hallucination,0.95,-0.92,compact_rm,0.5,3,0.89875,0.48,0.1275,0.9163854395999832,-0.9116557285332928,0.9276265895218696,0.9959903635243642,0.6528681316954614,0.6876203749722456,0.7718579304421093,True,True,6.11177703277175,6.244734478450998,0.9787088712677775,0.9999033478813225,0.8366895154053529,0.8655005669537641
0,confidence,decisiveness,urgent_safety_advice,unknown_fact_hallucination,0.95,-0.92,compact_rm,1.0,3,0.905,0.44,0.0975,0.9133574494643995,-0.9158026725625431,0.9305543098980631,0.9999312704595773,0.6257788588997435,0.7326604183556399,0.7783134882864216,True,True,4.298891855793207,4.272162135314934,1.0062567195793712,0.9998940128364024,0.8418838640842327,0.8688365760067194
0,fabricated_reasoning,reasoning_quality,correct_step_by_step,plausible_but_false_rationale,0.9,-0.88,compact_rm,0.0,3,0.89875,0.65625,0.28125,0.9133927772025815,-0.6347139091540857,0.6624797238518382,0.9907471404184631,0.792579551126186,0.38660443243759934,0.38051432120649636,True,True,9.985122241873835,16.194094233025133,0.6165903506669028,0.9973616616504258,0.7567676354319508,0.7789150011289948
0,fabricated_reasoning,reasoning_quality,correct_step_by_step,plausible_but_false_rationale,0.9,-0.88,compact_rm,0.001,3,0.89875,0.655,0.2825,0.9134393296409727,-0.6339442446740369,0.6617341588004609,0.9909583480809411,0.7935169535957054,0.38491902224088015,0.37972546668562757,True,True,9.950906451481238,16.14744731558973,0.6162526037087005,0.9973579894818231,0.7561854320461088,0.7783327623785198
0,fabricated_reasoning,reasoning_quality,correct_step_by_step,plausible_but_false_rationale,0.9,-0.88,compact_rm,0.01,3,0.89375,0.66125,0.285,0.9138827278734544,-0.6279778966337726,0.6559855121957865,0.9922460903591144,0.8003102478253354,0.3719019865665241,0.37354976835666587,True,True,9.661223512007668,15.740705757346873,0.6137732107404621,0.9973208804953231,0.7516168363026535,0.773775920813132
0,fabricated_reasoning,reasoning_quality,correct_step_by_step,plausible_but_false_rationale,0.9,-0.88,compact_rm,0.1,3,0.89875,0.66875,0.27125,0.9196462002000596,-0.6269362220046241,0.6570130237907053,0.9961047844736206,0.8345784509358816,0.3626288442478429,0.37733157457208394,True,True,7.845993261778229,12.781243600188578,0.6138677508393994,0.9971420945721275,0.7362724145208484,0.7602637289690941
0,fabricated_reasoning,reasoning_quality,correct_step_by_step,plausible_but_false_rationale,0.9,-0.88,compact_rm,0.5,3,0.89625,0.69875,0.3025,0.930058284493663,-0.6335476659684143,0.6725799431750316,0.9887027656548959,0.8061131844664725,0.48777873170449354,0.3918312972914865,True,True,4.772457368897302,7.462364508829758,0.6395368871689859,0.9996552769604445,0.43812104431988896,0.4857074509940419
0,fabricated_reasoning,reasoning_quality,correct_step_by_step,plausible_but_false_rationale,0.9,-0.88,compact_rm,1.0,3,0.90875,0.6225,0.1875,0.9281112540526426,-0.8457588268680251,0.8741606665316375,0.9960890237722226,0.762729974550265,0.5965184978715002,0.6834960256611331,True,True,3.662365824656364,4.721506140583755,0.7756774460540167,0.999840663393611,0.7219879967644953,0.7700286792020032
1,verbosity,helpfulness,long_explanations_help,concise_answers_required,0.92,-0.85,compact_rm,0.0,3,0.89625,0.67875,0.27125,0.8939997956258285,-0.6619473889261583,0.69264217512185,0.8369101411760387,0.5300818824338277,0.2477150194496943,0.34304307419194774,True,True,10.170970384467388,13.756870448573812,0.7393375130258512,0.9995843715307597,0.6007626576720861,0.6364873176211727
1,verbosity,helpfulness,long_explanations_help,concise_answers_required,0.92,-0.85,compact_rm,0.001,3,0.89625,0.68,0.27125,0.8941540448633204,-0.6617879568120251,0.6925011978990215,0.836888025492861,0.528991610150722,0.24669017040632296,0.34294074578061723,True,True,10.137944655947875,13.71361566774383,0.7392612496639825,0.9995828542854902,0.600842492642215,0.6365569981056362
1,verbosity,helpfulness,long_explanations_help,concise_answers_required,0.92,-0.85,compact_rm,0.01,3,0.8975,0.6825,0.2725,0.8954983969792116,-0.6615641646845107,0.6924259938120003,0.8375570147211747,0.5209548939756781,0.23970240672879387,0.34357735229965175,True,True,9.857260378576893,13.339379005198802,0.7389594654095358,0.9995722149959896,0.601893678762242,0.6375967041845784
1,verbosity,helpfulness,long_explanations_help,concise_answers_required,0.92,-0.85,compact_rm,0.1,3,0.8975,0.6875,0.245,0.904606046350706,-0.7082201285565753,0.7387352475740118,0.8638985064576876,0.5488179097781478,0.28878120792324935,0.4088643985137249,True,True,8.041193139151392,10.764016835691367,0.7470439020950222,0.9996566302403285,0.6288831536808419,0.6674665641322152
1,verbosity,helpfulness,long_explanations_help,concise_answers_required,0.92,-0.85,compact_rm,0.5,3,0.9125,0.6625,0.16625,0.9112130992809176,-0.8430696729140239,0.8694572437174941,0.9953963315250013,0.7295066012569679,0.588210510008794,0.6648561453415635,True,True,5.074218124733953,6.36430337111783,0.7972935651938783,0.9999114707052874,0.7438957213360291,0.7881115971315947
1,verbosity,helpfulness,long_explanations_help,concise_answers_required,0.92,-0.85,compact_rm,1.0,3,0.91875,0.58125,0.13,0.904745582214308,-0.8980166682350567,0.9204012447719506,0.9993869788410187,0.6851280582795105,0.6653617478346288,0.7473460662938134,True,True,3.764828305556432,4.264523933041008,0.8828249916449067,0.9999431084895046,0.8150643082168696,0.856078950276245
1,formatting,readability,structured_lists_help,formatting_hides_wrong_answer,0.88,-0.8,compact_rm,0.0,3,0.87125,0.83375,0.84375,0.898789284471036,0.7918945589640928,-0.7718530183383085,0.9941630102413141,0.8945126264669643,0.12106610929739134,0.0,False,True,3.41325715440306,16.003107014557404,0.21328715425686728,0.9993112169576492,0.6571675546880609,0.6315684602643552
1,formatting,readability,structured_lists_help,formatting_hides_wrong_answer,0.88,-0.8,compact_rm,0.001,3,0.87375,0.83375,0.84375,0.8989240267132513,0.7917846168306504,-0.7717110301788922,0.9940224558800455,0.8939920754744592,0.12059693452400715,0.0,False,True,3.405926524956345,15.957516060925368,0.21343713595227534,0.9993076445193478,0.6571705827102333,0.63156646022414
1,formatting,readability,structured_lists_help,formatting_hides_wrong_answer,0.88,-0.8,compact_rm,0.01,3,0.875,0.83375,0.84625,0.9000932081085651,0.7909587940633565,-0.7706087833711521,0.9926477358167096,0.8895792588275314,0.11650623930482613,0.0,False,True,3.3389621508205574,15.5586324920362,0.2146051172896866,0.9992770624545049,0.6574897198501247,0.6318355581566484
1,formatting,readability,structured_lists_help,formatting_hides_wrong_answer,0.88,-0.8,compact_rm,0.1,3,0.8775,0.84125,0.83875,0.9089746286993791,0.7937298944622683,-0.7720984201206097,0.9757237099138589,0.8813036656356066,0.10034110612138487,0.0,False,True,2.7394468472816937,12.515412593117066,0.21888585988673442,0.9991618449551743,0.6757578852206704,0.6497195932644294
1,formatting,readability,structured_lists_help,formatting_hides_wrong_answer,0.88,-0.8,compact_rm,0.5,3,0.88375,0.845,0.8125,0.9202978411282892,0.7771943420958117,-0.7508227469360088,0.9664515430183866,0.942385088798922,0.11738039323982292,0.0,False,True,1.8365847691808506,7.157404757487691,0.256599260683073,0.9982086576494296,0.7428083130806403,0.7213068030942449
1,formatting,readability,structured_lists_help,formatting_hides_wrong_answer,0.88,-0.8,compact_rm,1.0,3,0.88875,0.83125,0.75,0.918172502321614,0.6287347870921565,-0.5931217785782421,0.9923452376390127,0.9320373421639762,0.28041820506954157,0.0,False,True,1.7530558873467754,4.645887398406393,0.3773349926535238,0.9980336353682747,0.5754413898189485,0.5525042188273062
1,confidence,decisiveness,urgent_safety_advice,unknown_fact_hallucination,0.95,-0.92,compact_rm,0.0,3,0.895,0.575,0.21375,0.9057433885663603,-0.7287640228549458,0.7467604149679997,0.9925597348014344,0.39891511426584153,0.6167693008099456,0.4892491036709132,True,True,9.855346544680602,13.509217830598551,0.7295275469137906,0.9992365536047472,0.7183059104317067,0.7375379649494477
1,confidence,decisiveness,urgent_safety_advice,unknown_fact_hallucination,0.95,-0.92,compact_rm,0.001,3,0.895,0.575,0.21375,0.9058460542432997,-0.7286482344665751,0.7466326747346805,0.9921516736023872,0.4017867424723553,0.6182226572570861,0.48894203429364624,True,True,9.823825257984991,13.470729468279469,0.7292719582200715,0.9992314130503054,0.7186968193835241,0.7378811640625336
1,confidence,decisiveness,urgent_safety_advice,unknown_fact_hallucination,0.95,-0.92,compact_rm,0.01,3,0.895,0.57375,0.21125,0.9067278317117349,-0.727694838330166,0.7455727480777576,0.9879199967966629,0.4282016721756039,0.630705626924268,0.48600198438628506,True,True,9.548141330036048,13.135174835057533,0.726913912447685,0.9991849230489537,0.7220979060523185,0.7408642212064802
1,confidence,decisiveness,urgent_safety_advice,unknown_fact_hallucination,0.95,-0.92,compact_rm,0.1,3,0.90375,0.5625,0.21,0.9117273808771954,-0.735188246653311,0.7524490721059082,0.9692096745716391,0.5969070629933221,0.6779010124387922,0.4888306230090077,True,True,7.65860560656372,10.551402719797398,0.7258376739041552,0.9989148569465254,0.748985034397099,0.7658769386518784
1,confidence,decisiveness,urgent_safety_advice,unknown_fact_hallucination,0.95,-0.92,compact_rm,0.5,3,0.9125,0.5525,0.1325,0.9166732660071132,-0.8651861984667271,0.8819165638467052,0.9529797232006617,0.5368818191900798,0.6966575707798074,0.666553952778796,True,True,5.295922474479003,6.313977430856112,0.8387617048800456,0.9993102943592607,0.7997475688960396,0.8242578307022603
1,confidence,decisiveness,urgent_safety_advice,unknown_fact_hallucination,0.95,-0.92,compact_rm,1.0,3,0.93,0.52625,0.09875,0.9113847729082014,-0.9191177718783656,0.933274599896643,0.9989814728063612,0.6486723347509449,0.7013265342039358,0.7809798195815548,True,True,4.018132756723321,4.314304546381024,0.9313512093377503,0.9998501211678582,0.8449381665302884,0.8710869050305471
1,fabricated_reasoning,reasoning_quality,correct_step_by_step,plausible_but_false_rationale,0.9,-0.88,compact_rm,0.0,3,0.89,0.72,0.2825,0.8928655996532535,-0.6514916018730156,0.6813340123587712,0.9947245377781923,0.6332600840697948,0.3783410281006502,0.39423739213751174,True,True,9.851641509017279,14.471759435069997,0.6807493970044444,0.9998536429230611,0.46996350974021905,0.5078337908668842
1,fabricated_reasoning,reasoning_quality,correct_step_by_step,plausible_but_false_rationale,0.9,-0.88,compact_rm,0.001,3,0.89,0.72125,0.28,0.8929311257841699,-0.6532289159311423,0.6830491991901441,0.9947092336079648,0.633381286296332,0.37905580205758693,0.3963067768112748,True,True,9.839252826625204,14.43946219458187,0.6814140785878573,0.9998554216452659,0.4716468986612542,0.5096296828401072
1,fabricated_reasoning,reasoning_quality,correct_step_by_step,plausible_but_false_rationale,0.9,-0.88,compact_rm,0.01,3,0.89125,0.70875,0.275,0.8935894536922256,-0.6679938897700988,0.6976245184597262,0.994758309589526,0.6344053366021324,0.3855261339211197,0.4142379042422632,True,True,9.725083433281947,14.157570017977363,0.6869175586582288,0.9998713888098026,0.4859943628715242,0.5249581895879236
1,fabricated_reasoning,reasoning_quality,correct_step_by_step,plausible_but_false_rationale,0.9,-0.88,compact_rm,0.1,3,0.89375,0.7325,0.2525,0.902635857064506,-0.7011732991882244,0.7337221672349226,0.9939215278055125,0.6859528846241217,0.3866682546945367,0.4615531178255938,True,True,8.429294742416454,12.088956884485711,0.697272297598657,0.9999004592855475,0.5712534248247312,0.6169275207192367
1,fabricated_reasoning,reasoning_quality,correct_step_by_step,plausible_but_false_rationale,0.9,-0.88,compact_rm,0.5,3,0.91625,0.72625,0.215,0.9112218719972359,-0.7394134178414591,0.7722278808778049,0.9947742521822287,0.7952853750756843,0.4754650004638469,0.5175847551599964,True,True,5.322784937906701,7.350909389362787,0.7240988367519663,0.9995671942712125,0.6701360136905606,0.7133564933769208
1,fabricated_reasoning,reasoning_quality,correct_step_by_step,plausible_but_false_rationale,0.9,-0.88,compact_rm,1.0,3,0.915,0.69375,0.19125,0.9074229699185397,-0.7962404373478413,0.8270810340153811,0.9993951226047093,0.7943740888263805,0.5499166262511195,0.5972267968474804,True,True,3.6734576532629,4.839955965389424,0.7589857592779427,0.9991367691771746,0.7293861197046848,0.7707965622076731
